Book_ID,Title,Author,Genre,SubGenre,Weights,Publisher,Pacing,Gender,Age_Group,language,era
1479,K,H,philosophy,psychology,224,Wiley,slow,female,old,hindi,medieval
1480,K,I,science,data_science,154,CRC,fast,male,adult,hindi,modern
1481,K,J,tech,comic,255,Apress,slow,male,child,english,ancient
1482,K,K,tech,mathematics,331,HarperCollins,slow,others,child,hindi,modern
1483,K,L,philosophy,physics,285,Apress,fast,others,adult,english,modern
1484,K,M,fiction,novel,204,Wiley,slow,female,child,english,modern
1485,K,N,fiction,classic,198,Apress,fast,others,child,english,medieval
1486,K,O,science,comic,238,Penguin,slow,female,old,english,modern
1487,K,P,tech,comic,216,Wiley,medium,male,adult,english,ancient
1488,K,Q,tech,data_science,248,Orient Blackswan,medium,others,old,hindi,ancient
1489,K,R,philosophy,physics,229,HarperCollins,fast,others,child,hindi,medieval
1490,K,S,fiction,computer_science,325,HarperCollins,fast,male,child,hindi,ancient
1491,K,T,nonfiction,classic,341,Wiley,fast,male,child,hindi,modern
1492,K,U,fiction,signal_processing,219,CRC,slow,male,child,hindi,ancient
1493,K,V,science,misc,320,Wiley,medium,female,child,english,modern
1494,K,W,science,trivia,264,HarperCollins,fast,others,old,english,medieval
1495,K,X,tech,trivia,250,Springer,medium,others,child,hindi,medieval
1496,K,Y,science,psychology,272,Penguin,slow,others,adult,hindi,medieval
1497,K,Z,science,classic,198,Penguin,medium,others,adult,english,modern
1498,L,A,fiction,misc,318,Penguin,fast,female,adult,english,medieval
1499,L,B,fiction,misc,198,HarperCollins,fast,male,child,hindi,medieval
1500,L,C,philosophy,economics,283,Springer,fast,male,child,english,ancient
1501,L,D,fiction,novel,213,Wiley,medium,female,child,hindi,medieval
1502,L,E,tech,physics,193,HarperCollins,slow,male,child,english,medieval
1503,L,F,philosophy,trivia,329,Wiley,medium,female,old,english,medieval
1504,L,G,fiction,misc,333,Penguin,fast,others,old,english,medieval
1505,L,H,science,novel,150,Penguin,fast,male,adult,hindi,medieval
1506,L,I,science,comic,290,Wiley,medium,male,old,hindi,medieval
1507,L,J,nonfiction,autobiography,218,Springer,fast,male,child,english,ancient
1508,L,K,nonfiction,trivia,282,Apress,medium,female,child,english,ancient
1509,L,L,nonfiction,psychology,206,HarperCollins,fast,male,child,english,medieval
1510,L,M,nonfiction,computer_science,292,Springer,medium,others,old,hindi,modern
1511,L,N,fiction,misc,238,Orient Blackswan,medium,female,old,english,modern
1512,L,O,tech,economics,312,Penguin,medium,male,child,hindi,medieval
1513,L,P,philosophy,novel,273,CRC,fast,others,old,hindi,medieval
1514,L,Q,nonfiction,comic,325,Springer,slow,female,child,hindi,ancient
1515,L,R,fiction,mathematics,318,HarperCollins,medium,male,old,english,ancient
1516,L,S,fiction,computer_science,273,Orient Blackswan,slow,female,child,hindi,modern
1517,L,T,tech,trivia,213,Wiley,medium,male,adult,english,modern
1518,L,U,fiction,legal,184,HarperCollins,medium,male,adult,hindi,modern
1519,L,V,fiction,legal,324,HarperCollins,fast,male,child,hindi,ancient
1520,L,W,science,history,244,HarperCollins,fast,male,adult,english,medieval
1521,L,X,tech,psychology,159,Springer,medium,female,old,hindi,ancient
1522,L,Y,science,comic,315,HarperCollins,fast,others,child,english,medieval
1523,L,Z,tech,comic,313,Wiley,medium,others,adult,hindi,medieval
1524,M,A,science,data_science,329,Orient Blackswan,medium,male,child,english,ancient
1525,M,B,fiction,novel,229,Springer,medium,others,child,hindi,modern
1526,M,C,nonfiction,legal,213,Orient Blackswan,slow,female,child,hindi,ancient
1527,M,D,fiction,classic,203,Wiley,fast,others,old,hindi,modern
1528,M,E,tech,psychology,278,CRC,medium,female,adult,english,ancient
1529,M,F,science,trivia,181,Wiley,slow,male,adult,english,medieval
1530,M,G,tech,trivia,251,Penguin,fast,male,adult,hindi,medieval
1531,M,H,science,data_science,163,HarperCollins,medium,male,old,english,ancient
1532,M,I,nonfiction,trivia,197,Wiley,medium,others,old,hindi,ancient
1533,M,J,philosophy,misc,295,Orient Blackswan,medium,male,adult,english,ancient
1534,M,K,fiction,misc,343,HarperCollins,medium,female,adult,hindi,modern
1535,M,L,science,classic,332,Springer,medium,female,old,english,medieval
1536,M,M,fiction,history,295,Wiley,slow,others,old,english,medieval
1537,M,N,nonfiction,data_science,235,HarperCollins,slow,female,old,english,medieval
1538,M,O,tech,legal,200,Wiley,medium,others,old,hindi,modern
1539,M,P,nonfiction,legal,179,Apress,slow,male,child,english,modern
1540,M,Q,tech,classic,291,Orient Blackswan,medium,others,old,hindi,modern
1541,M,R,philosophy,comic,295,Springer,medium,others,adult,hindi,medieval
1542,M,S,philosophy,economics,219,Orient Blackswan,medium,others,child,hindi,modern
1543,M,T,nonfiction,data_science,205,CRC,medium,female,child,hindi,medieval
1544,M,U,philosophy,psychology,218,HarperCollins,medium,others,old,english,medieval
1545,M,V,nonfiction,signal_processing,194,Penguin,fast,male,old,english,ancient
1546,M,W,science,history,173,Wiley,medium,female,child,hindi,ancient
1547,M,X,nonfiction,trivia,294,Wiley,slow,others,child,english,ancient
1548,M,Y,fiction,trivia,258,Penguin,fast,female,child,hindi,modern
1549,M,Z,nonfiction,trivia,207,HarperCollins,slow,others,adult,hindi,ancient
1550,N,A,philosophy,mathematics,268,HarperCollins,medium,male,child,english,medieval
1551,N,B,tech,novel,304,Springer,slow,male,old,hindi,medieval
1552,N,C,nonfiction,signal_processing,168,Apress,slow,female,adult,english,ancient
1553,N,D,fiction,legal,233,Orient Blackswan,slow,others,child,hindi,modern
1554,N,E,science,history,220,Springer,slow,others,adult,hindi,modern
1555,N,F,science,data_science,299,Springer,slow,female,old,hindi,modern
1556,N,G,science,legal,265,Penguin,slow,male,child,hindi,modern
1557,N,H,tech,trivia,235,Penguin,medium,male,old,hindi,modern
1558,N,I,nonfiction,signal_processing,152,Springer,medium,female,adult,hindi,modern
1559,N,J,science,history,345,Apress,fast,female,old,hindi,modern
1560,N,K,nonfiction,computer_science,219,HarperCollins,medium,female,adult,english,medieval
1561,N,L,philosophy,mathematics,254,Apress,slow,others,old,hindi,ancient
1562,N,M,fiction,psychology,158,Penguin,fast,others,adult,english,medieval
1563,N,N,fiction,autobiography,218,HarperCollins,medium,male,child,english,medieval
1564,N,O,philosophy,computer_science,199,Springer,slow,others,adult,hindi,medieval
1565,N,P,philosophy,physics,303,Penguin,fast,male,child,english,ancient
1566,N,Q,philosophy,legal,200,CRC,medium,others,old,hindi,medieval
1567,N,R,nonfiction,mathematics,296,Orient Blackswan,medium,female,old,english,ancient
1568,N,S,philosophy,trivia,188,CRC,slow,others,child,hindi,medieval
1569,N,T,philosophy,legal,202,CRC,medium,others,child,english,medieval
1570,N,U,science,physics,326,Springer,medium,others,child,hindi,ancient
1571,N,V,tech,autobiography,282,Penguin,slow,others,child,hindi,medieval
1572,N,W,science,economics,347,HarperCollins,medium,others,old,english,ancient
1573,N,X,fiction,comic,195,Penguin,slow,female,adult,english,ancient
1574,N,Y,nonfiction,trivia,337,Penguin,slow,male,adult,english,ancient
1575,N,Z,science,signal_processing,168,Orient Blackswan,slow,others,adult,hindi,medieval
1576,O,A,philosophy,comic,192,Penguin,slow,male,adult,hindi,ancient
1577,O,B,tech,classic,161,HarperCollins,fast,others,old,english,medieval
1578,O,C,philosophy,misc,312,Orient Blackswan,fast,female,old,english,modern
1579,O,D,philosophy,signal_processing,252,Springer,slow,others,adult,hindi,ancient
1580,O,E,fiction,data_science,170,Springer,medium,female,adult,english,medieval
1581,O,F,science,computer_science,230,Apress,fast,female,old,english,medieval
1582,O,G,tech,novel,206,Wiley,fast,others,child,hindi,medieval
1583,O,H,philosophy,mathematics,189,Penguin,slow,others,child,hindi,modern
1584,O,I,philosophy,comic,265,Springer,medium,others,child,english,medieval
1585,O,J,philosophy,economics,228,Orient Blackswan,medium,others,old,hindi,modern
1586,O,K,science,trivia,338,Apress,medium,female,old,english,medieval
1587,O,L,fiction,economics,180,CRC,fast,others,child,hindi,medieval
1588,O,M,fiction,computer_science,314,CRC,slow,male,old,hindi,modern
1589,O,N,fiction,mathematics,293,Springer,fast,male,adult,english,ancient
1590,O,O,nonfiction,autobiography,175,Orient Blackswan,fast,female,child,hindi,medieval
1591,O,P,science,misc,183,Wiley,slow,female,child,hindi,modern
1592,O,Q,fiction,history,197,Penguin,slow,others,old,hindi,medieval
1593,O,R,nonfiction,psychology,336,Apress,slow,female,adult,english,modern
1594,O,S,nonfiction,history,203,Penguin,slow,others,adult,english,medieval
1595,O,T,nonfiction,trivia,198,Wiley,medium,others,adult,hindi,ancient
1596,O,U,nonfiction,classic,241,HarperCollins,slow,others,child,hindi,medieval
1597,O,V,tech,misc,205,Penguin,fast,others,adult,hindi,ancient
1598,O,W,fiction,history,344,Orient Blackswan,fast,female,child,english,ancient
1599,O,X,tech,autobiography,232,Wiley,slow,others,child,english,ancient
1600,O,Y,fiction,mathematics,257,Wiley,fast,female,old,english,modern
1601,O,Z,philosophy,psychology,272,Penguin,medium,others,old,hindi,ancient
1602,P,A,nonfiction,mathematics,164,Penguin,medium,others,adult,english,modern
1603,P,B,nonfiction,psychology,207,HarperCollins,fast,female,adult,hindi,modern
1604,P,C,nonfiction,mathematics,270,Penguin,fast,female,child,english,medieval
1605,P,D,science,history,151,Orient Blackswan,fast,male,child,hindi,ancient
1606,P,E,fiction,classic,225,Apress,medium,male,adult,english,medieval
1607,P,F,philosophy,novel,312,CRC,medium,female,old,english,medieval
1608,P,G,philosophy,mathematics,314,Apress,slow,others,old,english,modern
1609,P,H,nonfiction,physics,187,Springer,fast,female,child,hindi,ancient
1610,P,I,philosophy,legal,214,HarperCollins,slow,others,adult,english,modern
1611,P,J,nonfiction,economics,287,Penguin,slow,male,adult,english,ancient
1612,P,K,science,novel,267,Springer,slow,female,child,english,modern
1613,P,L,philosophy,classic,270,Penguin,slow,others,adult,hindi,medieval
1614,P,M,philosophy,comic,326,Apress,medium,male,adult,english,modern
1615,P,N,fiction,misc,334,Wiley,fast,male,child,english,ancient
1616,P,O,nonfiction,data_science,349,Wiley,slow,others,old,hindi,medieval
1617,P,P,fiction,signal_processing,266,CRC,fast,others,adult,hindi,medieval
1618,P,Q,tech,signal_processing,165,CRC,slow,male,old,english,modern
1619,P,R,philosophy,legal,265,CRC,fast,male,old,english,medieval
1620,P,S,philosophy,mathematics,209,HarperCollins,fast,male,adult,hindi,modern
1621,P,T,fiction,signal_processing,342,Springer,medium,female,child,english,medieval
1622,P,U,fiction,economics,250,Apress,medium,female,child,english,ancient
1623,P,V,nonfiction,legal,208,CRC,slow,others,child,hindi,medieval
1624,P,W,science,comic,280,Penguin,fast,male,child,hindi,medieval
1625,P,X,philosophy,legal,303,HarperCollins,slow,female,adult,hindi,modern
1626,P,Y,science,physics,256,CRC,slow,others,adult,hindi,medieval
1627,P,Z,science,misc,172,Orient Blackswan,fast,male,child,hindi,modern
1628,Q,A,fiction,mathematics,158,Penguin,medium,male,child,hindi,ancient
1629,Q,B,philosophy,psychology,203,Penguin,slow,others,child,english,ancient
1630,Q,C,philosophy,history,254,CRC,slow,others,adult,english,medieval
1631,Q,D,tech,history,217,Penguin,fast,others,old,english,modern
1632,Q,E,science,misc,325,Springer,slow,female,old,english,medieval
1633,Q,F,science,computer_science,220,Penguin,fast,others,child,english,medieval
1634,Q,G,nonfiction,trivia,274,CRC,slow,female,old,hindi,medieval
1635,Q,H,tech,psychology,245,Apress,medium,others,child,hindi,ancient
1636,Q,I,nonfiction,physics,173,CRC,slow,others,child,english,medieval
1637,Q,J,science,autobiography,349,Orient Blackswan,slow,others,child,english,modern
1638,Q,K,philosophy,history,207,Orient Blackswan,slow,others,old,english,medieval
1639,Q,L,philosophy,misc,338,Orient Blackswan,fast,female,adult,english,medieval
1640,Q,M,science,mathematics,186,HarperCollins,medium,others,adult,english,ancient
1641,Q,N,science,economics,271,Wiley,fast,others,child,english,medieval
1642,Q,O,tech,signal_processing,275,Penguin,slow,female,old,hindi,medieval
1643,Q,P,nonfiction,physics,255,CRC,slow,male,old,english,modern
1644,Q,Q,nonfiction,data_science,344,Penguin,medium,others,old,english,ancient
1645,Q,R,philosophy,history,203,Wiley,slow,others,old,english,ancient
1646,Q,S,philosophy,comic,240,CRC,medium,male,child,hindi,medieval
1647,Q,T,science,mathematics,295,Penguin,slow,female,old,english,medieval
1648,Q,U,philosophy,history,271,CRC,slow,male,adult,hindi,modern
1649,Q,V,tech,history,207,Orient Blackswan,fast,female,child,english,ancient
1650,Q,W,fiction,physics,210,Penguin,medium,others,old,hindi,ancient
1651,Q,X,philosophy,novel,283,Penguin,slow,female,old,hindi,ancient
1652,Q,Y,fiction,history,151,Penguin,medium,others,adult,hindi,modern
1653,Q,Z,tech,history,262,Wiley,medium,female,child,english,medieval
1654,R,A,science,classic,341,Apress,medium,female,child,hindi,medieval
1655,R,B,philosophy,physics,282,Springer,fast,female,adult,hindi,modern
1656,R,C,philosophy,trivia,215,HarperCollins,slow,male,adult,hindi,medieval
1657,R,D,fiction,novel,200,Orient Blackswan,medium,female,child,hindi,medieval
1658,R,E,fiction,psychology,256,Penguin,fast,female,adult,hindi,modern
1659,R,F,fiction,computer_science,175,CRC,slow,others,child,hindi,medieval
1660,R,G,nonfiction,history,253,Wiley,fast,female,adult,english,medieval
1661,R,H,nonfiction,data_science,160,Apress,slow,female,adult,hindi,ancient
1662,R,I,fiction,mathematics,242,Penguin,medium,others,child,hindi,medieval
1663,R,J,philosophy,signal_processing,228,Springer,medium,male,child,english,modern
1664,R,K,philosophy,signal_processing,230,Penguin,medium,male,adult,english,medieval
1665,R,L,fiction,comic,167,Apress,slow,male,old,hindi,ancient
1666,R,M,fiction,computer_science,324,Springer,medium,male,adult,english,ancient
1667,R,N,philosophy,physics,253,Apress,fast,others,child,hindi,ancient
1668,R,O,tech,psychology,318,Orient Blackswan,fast,female,child,english,modern
1669,R,P,nonfiction,mathematics,333,Penguin,slow,others,adult,english,ancient
1670,R,Q,philosophy,computer_science,193,Orient Blackswan,fast,female,adult,english,medieval
1671,R,R,science,novel,155,Apress,medium,male,child,hindi,ancient
1672,R,S,science,classic,255,Penguin,medium,others,adult,hindi,medieval
1673,R,T,philosophy,computer_science,270,CRC,medium,male,adult,english,modern
1674,R,U,tech,autobiography,212,Orient Blackswan,fast,male,old,english,ancient
1675,R,V,tech,legal,201,Springer,medium,others,adult,english,modern
1676,R,W,fiction,physics,275,CRC,slow,female,adult,english,medieval
1677,R,X,tech,classic,254,Penguin,medium,female,old,english,medieval
1678,R,Y,science,mathematics,346,Apress,fast,female,old,hindi,modern
1679,R,Z,fiction,legal,349,Springer,medium,female,child,english,medieval
1680,S,A,tech,trivia,263,Wiley,fast,others,child,hindi,modern
1681,S,B,tech,economics,158,Penguin,fast,female,old,english,modern
1682,S,C,nonfiction,classic,282,Orient Blackswan,slow,others,child,english,medieval
1683,S,D,tech,novel,265,Penguin,fast,others,old,hindi,modern
1684,S,E,nonfiction,novel,270,Penguin,fast,male,old,hindi,modern
1685,S,F,tech,history,273,Springer,slow,male,old,english,medieval
1686,S,G,philosophy,autobiography,349,Orient Blackswan,fast,male,adult,hindi,medieval
1687,S,H,tech,mathematics,287,Springer,medium,male,adult,hindi,ancient
1688,S,I,tech,economics,275,Penguin,fast,others,child,english,modern
1689,S,J,fiction,computer_science,255,Apress,slow,others,adult,english,ancient
1690,S,K,nonfiction,signal_processing,312,HarperCollins,slow,male,adult,english,modern
1691,S,L,nonfiction,novel,178,Penguin,medium,female,adult,hindi,medieval
1692,S,M,science,legal,265,CRC,fast,female,old,english,medieval
1693,S,N,science,economics,204,Penguin,slow,male,child,english,ancient
1694,S,O,philosophy,signal_processing,257,CRC,medium,female,adult,english,medieval
1695,S,P,nonfiction,classic,297,Apress,slow,female,child,hindi,ancient
1696,S,Q,nonfiction,novel,173,Penguin,fast,female,child,english,ancient
1697,S,R,nonfiction,computer_science,183,HarperCollins,slow,others,old,english,modern
1698,S,S,nonfiction,autobiography,152,Apress,slow,female,adult,hindi,medieval
1699,S,T,philosophy,psychology,342,Wiley,fast,others,adult,hindi,ancient
1700,S,U,science,signal_processing,166,Penguin,fast,others,child,hindi,modern
1701,S,V,tech,classic,348,Springer,fast,male,old,hindi,modern
1702,S,W,science,history,299,Apress,medium,others,adult,hindi,ancient
1703,S,X,fiction,computer_science,223,Orient Blackswan,medium,male,old,hindi,medieval
1704,S,Y,tech,misc,220,HarperCollins,medium,female,old,english,ancient
1705,S,Z,fiction,computer_science,313,Springer,fast,others,child,hindi,medieval
1706,T,A,fiction,computer_science,274,Penguin,medium,others,adult,english,medieval
1707,T,B,fiction,psychology,346,Wiley,slow,others,child,hindi,medieval
1708,T,C,fiction,misc,170,Apress,fast,female,adult,english,modern
1709,T,D,tech,novel,270,Penguin,fast,male,child,english,ancient
1710,T,E,philosophy,history,345,Springer,slow,male,adult,english,modern
1711,T,F,tech,computer_science,283,Wiley,fast,male,old,hindi,ancient
1712,T,G,nonfiction,mathematics,230,HarperCollins,medium,others,old,hindi,ancient
1713,T,H,science,mathematics,229,HarperCollins,fast,male,child,hindi,modern
1714,T,I,nonfiction,comic,198,Penguin,fast,female,old,hindi,modern
1715,T,J,fiction,physics,150,Penguin,fast,others,old,english,modern
1716,T,K,science,classic,304,CRC,medium,male,old,english,ancient
1717,T,L,nonfiction,psychology,197,Apress,slow,others,adult,english,medieval
1718,T,M,tech,economics,287,Apress,medium,female,adult,english,ancient
1719,T,N,philosophy,data_science,230,Wiley,slow,female,old,hindi,ancient
1720,T,O,science,economics,302,CRC,fast,others,old,hindi,medieval
1721,T,P,fiction,misc,201,Penguin,slow,female,child,hindi,modern
1722,T,Q,philosophy,data_science,258,Penguin,slow,others,child,english,modern
1723,T,R,fiction,trivia,169,Springer,slow,male,adult,english,ancient
1724,T,S,nonfiction,classic,208,Orient Blackswan,fast,female,child,english,ancient
1725,T,T,science,data_science,317,Apress,fast,female,old,hindi,ancient
1726,T,U,science,autobiography,268,Springer,medium,male,old,english,medieval
1727,T,V,tech,psychology,231,Wiley,fast,male,adult,hindi,ancient
1728,T,W,philosophy,legal,150,Penguin,medium,female,old,english,ancient
1729,T,X,philosophy,data_science,223,Penguin,slow,female,adult,english,modern
1730,T,Y,philosophy,trivia,175,Wiley,fast,others,child,hindi,medieval
1731,T,Z,science,classic,319,Orient Blackswan,fast,female,child,english,modern
1732,U,A,tech,legal,221,Apress,medium,others,adult,english,modern
1733,U,B,science,signal_processing,276,Apress,fast,male,old,english,modern
1734,U,C,science,psychology,192,HarperCollins,fast,female,child,english,medieval
1735,U,D,science,trivia,291,Penguin,medium,female,child,english,modern
1736,U,E,tech,psychology,240,Penguin,fast,male,child,english,medieval
1737,U,F,tech,trivia,317,Penguin,fast,male,adult,hindi,ancient
1738,U,G,nonfiction,data_science,239,Penguin,slow,male,adult,english,medieval
1739,U,H,nonfiction,autobiography,260,HarperCollins,slow,others,old,hindi,modern
1740,U,I,science,physics,189,Springer,medium,others,child,hindi,medieval
1741,U,J,science,comic,186,Orient Blackswan,fast,female,child,english,medieval
1742,U,K,nonfiction,classic,345,HarperCollins,medium,male,old,hindi,modern
1743,U,L,philosophy,misc,222,CRC,slow,others,child,hindi,modern
1744,U,M,fiction,signal_processing,265,Apress,slow,female,child,english,medieval
1745,U,N,science,history,346,Springer,medium,female,old,english,medieval
1746,U,O,tech,psychology,222,HarperCollins,slow,others,child,english,ancient
1747,U,P,nonfiction,computer_science,220,CRC,slow,others,old,english,modern
1748,U,Q,philosophy,data_science,345,Penguin,slow,female,child,hindi,modern
1749,U,R,tech,signal_processing,312,Penguin,slow,female,old,english,ancient
1750,U,S,science,novel,252,CRC,fast,female,old,english,modern
1751,U,T,fiction,comic,250,Penguin,medium,female,old,hindi,medieval
1752,U,U,science,misc,163,Penguin,fast,male,child,english,medieval
1753,U,V,science,autobiography,160,Apress,medium,female,child,hindi,modern
1754,U,W,philosophy,legal,269,Orient Blackswan,slow,female,adult,english,modern
1755,U,X,philosophy,physics,221,Wiley,fast,others,adult,english,modern
1756,U,Y,nonfiction,physics,280,Apress,fast,male,child,english,modern
1757,U,Z,nonfiction,novel,340,Penguin,slow,female,old,hindi,medieval
1758,V,A,philosophy,signal_processing,255,Wiley,fast,male,child,english,ancient
1759,V,B,tech,signal_processing,280,Wiley,medium,others,old,hindi,medieval
1760,V,C,nonfiction,physics,213,Springer,medium,female,adult,english,medieval
1761,V,D,philosophy,trivia,232,Wiley,slow,male,adult,hindi,modern
1762,V,E,science,classic,249,Orient Blackswan,fast,male,old,hindi,medieval
1763,V,F,philosophy,signal_processing,236,Penguin,medium,female,old,english,ancient
1764,V,G,tech,mathematics,159,Apress,slow,male,child,english,modern
1765,V,H,nonfiction,economics,244,Apress,medium,others,child,english,ancient
1766,V,I,science,misc,329,Springer,medium,others,child,hindi,medieval
1767,V,J,nonfiction,novel,201,HarperCollins,medium,female,child,hindi,medieval
1768,V,K,tech,computer_science,163,Penguin,medium,male,old,hindi,ancient
1769,V,L,philosophy,history,219,Orient Blackswan,fast,others,old,english,modern
1770,V,M,fiction,signal_processing,263,Springer,fast,female,adult,hindi,ancient
1771,V,N,science,legal,154,Apress,medium,male,child,hindi,modern
1772,V,O,science,data_science,207,Penguin,slow,female,old,hindi,medieval
1773,V,P,philosophy,legal,258,Apress,medium,female,child,english,modern
1774,V,Q,science,trivia,226,CRC,slow,male,child,hindi,modern
1775,V,R,tech,autobiography,323,HarperCollins,medium,male,child,hindi,modern
1776,V,S,fiction,trivia,254,Penguin,medium,female,old,hindi,medieval
1777,V,T,science,novel,251,Wiley,fast,male,child,hindi,modern
1778,V,U,tech,legal,345,Wiley,slow,others,child,english,medieval
1779,V,V,fiction,misc,250,CRC,slow,others,adult,hindi,ancient
1780,V,W,philosophy,autobiography,213,Penguin,medium,female,child,english,ancient
1781,V,X,philosophy,classic,247,CRC,medium,others,adult,hindi,medieval
1782,V,Y,tech,autobiography,150,Apress,slow,male,adult,hindi,modern
1783,V,Z,fiction,misc,178,Springer,medium,female,adult,hindi,modern
1784,W,A,fiction,legal,209,CRC,slow,male,adult,english,medieval
1785,W,B,fiction,novel,221,Springer,medium,others,child,english,modern
1786,W,C,philosophy,classic,202,Springer,fast,female,child,english,modern
1787,W,D,science,autobiography,339,Orient Blackswan,slow,female,old,hindi,modern
1788,W,E,philosophy,novel,211,CRC,fast,female,child,english,ancient
1789,W,F,science,computer_science,307,Springer,slow,female,child,english,ancient
1790,W,G,philosophy,autobiography,222,Orient Blackswan,medium,male,old,hindi,ancient
1791,W,H,tech,autobiography,226,HarperCollins,fast,male,adult,hindi,medieval
1792,W,I,nonfiction,autobiography,189,Springer,fast,male,old,english,modern
1793,W,J,science,classic,273,Penguin,medium,male,child,hindi,medieval
1794,W,K,tech,autobiography,312,CRC,medium,female,child,english,ancient
1795,W,L,nonfiction,economics,150,Penguin,medium,female,old,hindi,modern
1796,W,M,fiction,mathematics,167,HarperCollins,medium,male,child,hindi,modern
1797,W,N,philosophy,history,292,HarperCollins,medium,male,adult,english,medieval
1798,W,O,science,trivia,201,Orient Blackswan,fast,male,child,hindi,medieval
1799,W,P,science,signal_processing,180,Orient Blackswan,medium,female,child,hindi,ancient
1800,W,Q,fiction,signal_processing,313,Wiley,slow,male,adult,english,ancient
1801,W,R,philosophy,economics,266,HarperCollins,fast,female,adult,hindi,medieval
1802,W,S,nonfiction,signal_processing,337,Orient Blackswan,medium,others,child,hindi,ancient
1803,W,T,tech,mathematics,170,Penguin,fast,female,adult,english,ancient
1804,W,U,science,mathematics,175,Penguin,slow,female,old,english,medieval
1805,W,V,tech,mathematics,213,Penguin,slow,others,adult,hindi,modern
1806,W,W,philosophy,mathematics,295,Orient Blackswan,fast,female,old,english,modern
1807,W,X,philosophy,comic,231,Springer,slow,others,child,english,modern
1808,W,Y,nonfiction,trivia,314,Penguin,slow,others,old,hindi,modern
1809,W,Z,philosophy,data_science,290,CRC,medium,female,old,hindi,modern
1810,X,A,nonfiction,autobiography,283,HarperCollins,fast,female,adult,english,ancient
1811,X,B,nonfiction,economics,329,Springer,fast,female,child,english,ancient
1812,X,C,science,novel,339,Springer,medium,female,adult,english,medieval
1813,X,D,philosophy,physics,235,Penguin,slow,others,child,english,modern
1814,X,E,nonfiction,classic,310,Penguin,slow,male,old,hindi,ancient
1815,X,F,tech,classic,199,HarperCollins,medium,female,adult,hindi,medieval
1816,X,G,fiction,autobiography,307,Orient Blackswan,slow,female,adult,hindi,modern
1817,X,H,nonfiction,comic,162,Orient Blackswan,medium,others,old,english,modern
1818,X,I,science,classic,340,Apress,fast,male,adult,hindi,ancient
1819,X,J,nonfiction,signal_processing,320,Penguin,slow,male,adult,english,ancient
1820,X,K,tech,mathematics,319,HarperCollins,fast,others,child,hindi,modern
1821,X,L,fiction,classic,212,Orient Blackswan,medium,male,child,hindi,ancient
1822,X,M,fiction,autobiography,349,CRC,fast,male,child,hindi,modern
1823,X,N,nonfiction,economics,310,CRC,slow,others,old,english,medieval
1824,X,O,tech,psychology,336,Wiley,fast,others,child,english,modern
1825,X,P,nonfiction,mathematics,311,Springer,medium,others,adult,english,modern
1826,X,Q,science,classic,311,HarperCollins,slow,male,old,english,medieval
1827,X,R,science,novel,153,HarperCollins,medium,male,old,english,medieval
1828,X,S,nonfiction,computer_science,205,CRC,fast,others,child,english,medieval
1829,X,T,philosophy,data_science,314,Apress,medium,female,child,english,modern
1830,X,U,nonfiction,novel,336,Wiley,medium,others,old,english,ancient
1831,X,V,science,legal,168,CRC,slow,male,old,hindi,modern
1832,X,W,philosophy,history,231,Penguin,fast,male,child,hindi,medieval
1833,X,X,science,legal,275,Orient Blackswan,medium,others,child,english,ancient
1834,X,Y,nonfiction,autobiography,341,Penguin,slow,others,child,english,modern
1835,X,Z,science,computer_science,208,HarperCollins,slow,female,old,english,modern
1836,Y,A,nonfiction,physics,338,Wiley,slow,female,old,english,ancient
1837,Y,B,tech,trivia,286,Apress,slow,female,child,english,ancient
1838,Y,C,fiction,trivia,241,CRC,slow,male,child,english,medieval
1839,Y,D,science,history,255,Penguin,medium,others,adult,hindi,ancient
1840,Y,E,tech,history,179,Orient Blackswan,slow,female,child,english,ancient
1841,Y,F,nonfiction,misc,175,Wiley,medium,others,old,hindi,modern
1842,Y,G,philosophy,novel,186,Apress,slow,male,old,english,ancient
1843,Y,H,science,misc,168,Penguin,medium,others,old,hindi,modern
1844,Y,I,nonfiction,psychology,260,Penguin,medium,female,child,hindi,modern
1845,Y,J,tech,psychology,346,Wiley,medium,female,adult,english,ancient
1846,Y,K,science,trivia,169,Springer,slow,others,child,hindi,ancient
1847,Y,L,science,psychology,169,Apress,fast,female,adult,hindi,modern
1848,Y,M,fiction,economics,158,CRC,slow,female,adult,english,modern
1849,Y,N,fiction,autobiography,312,Penguin,slow,others,adult,hindi,ancient
1850,Y,O,tech,classic,292,HarperCollins,fast,female,adult,hindi,modern
1851,Y,P,tech,comic,279,Wiley,medium,male,adult,english,modern
1852,Y,Q,tech,signal_processing,174,Wiley,medium,female,old,english,medieval
1853,Y,R,science,classic,291,Wiley,fast,male,adult,hindi,modern
1854,Y,S,nonfiction,signal_processing,192,CRC,slow,male,adult,english,medieval
1855,Y,T,nonfiction,psychology,160,Wiley,fast,female,adult,hindi,medieval
1856,Y,U,philosophy,signal_processing,204,Springer,fast,others,child,english,modern
1857,Y,V,science,classic,305,Wiley,fast,male,child,hindi,ancient
1858,Y,W,fiction,comic,316,Penguin,fast,female,child,english,ancient
1859,Y,X,philosophy,legal,212,Penguin,fast,others,adult,hindi,ancient
1860,Y,Y,science,signal_processing,269,Wiley,medium,others,old,hindi,ancient
1861,Y,Z,philosophy,misc,254,Penguin,slow,others,old,hindi,ancient
